timestamp,current_mA,shunt_voltage_mV,bus_voltage_V,load_voltage_V,power_mW
2026-03-08T22:51:51.412729,216.4,21.64,1.05,1.07,226.0
2026-03-08T22:51:51.438214,214.8,21.57,1.05,1.07,230.0
2026-03-08T22:51:51.466011,207.7,22.23,1.04,1.06,240.0
2026-03-08T22:51:51.488146,227.1,22.71,1.06,1.08,226.0
2026-03-08T22:51:51.519158,220.9,21.49,1.04,1.06,226.0
2026-03-08T22:51:51.546363,206.3,19.58,1.05,1.07,210.0
2026-03-08T22:51:51.572236,232.0,23.2,1.05,1.07,230.0
2026-03-08T22:51:51.596526,234.8,23.48,1.04,1.07,250.0
2026-03-08T22:51:51.625320,198.3,21.72,1.05,1.07,210.0
2026-03-08T22:51:51.650424,211.2,23.19,1.04,1.07,230.0
2026-03-08T22:51:51.676150,216.0,21.6,1.06,1.08,230.0
2026-03-08T22:51:51.702347,218.0,21.95,1.05,1.07,222.0
2026-03-08T22:51:51.726024,232.2,23.28,1.04,1.07,232.0
2026-03-08T22:51:51.756164,219.7,21.97,1.05,1.07,240.0
2026-03-08T22:51:51.784021,231.5,21.84,1.04,1.07,226.0
2026-03-08T22:51:51.805960,232.4,23.16,1.06,1.08,246.0
2026-03-08T22:51:51.836254,226.0,22.6,1.04,1.07,230.0
2026-03-08T22:51:51.861484,226.2,22.62,1.05,1.07,230.0
2026-03-08T22:51:51.888760,227.2,23.41,1.05,1.07,252.0
2026-03-08T22:51:51.915244,194.5,20.02,1.04,1.06,204.0
2026-03-08T22:51:51.941869,216.9,21.69,1.05,1.07,240.0
2026-03-08T22:51:51.967951,217.8,22.2,1.04,1.06,242.0
2026-03-08T22:51:51.994569,194.6,19.45,1.05,1.07,210.0
2026-03-08T22:51:52.020824,218.5,21.85,1.04,1.07,236.0
2026-03-08T22:51:52.047215,231.0,21.95,1.04,1.07,232.0
2026-03-08T22:51:52.072105,214.3,20.87,1.06,1.08,204.0
2026-03-08T22:51:52.100380,235.8,23.58,1.04,1.06,242.0
2026-03-08T22:51:52.126215,222.6,22.26,1.06,1.08,232.0
2026-03-08T22:51:52.152884,235.6,21.73,1.04,1.07,236.0
2026-03-08T22:51:52.178783,221.1,21.53,1.05,1.07,222.0
2026-03-08T22:51:52.205662,225.7,22.57,1.05,1.07,236.0
2026-03-08T22:51:52.232340,305.3,30.52,1.04,1.07,304.0
2026-03-08T22:51:52.258509,213.9,21.65,1.05,1.07,226.0
2026-03-08T22:51:52.285421,200.8,20.08,1.04,1.06,220.0
2026-03-08T22:51:52.311010,242.2,23.24,1.06,1.08,242.0
2026-03-08T22:51:52.337048,216.7,22.19,1.05,1.07,226.0
2026-03-08T22:51:52.362355,195.6,19.56,1.05,1.07,204.0
2026-03-08T22:51:52.386348,232.3,23.23,1.05,1.08,242.0
2026-03-08T22:51:52.416426,227.7,21.69,1.04,1.07,236.0
2026-03-08T22:51:52.442269,233.6,19.56,1.06,1.08,206.0
2026-03-08T22:51:52.469618,231.3,23.13,1.04,1.06,226.0
2026-03-08T22:51:52.496166,217.8,22.74,1.05,1.07,226.0
2026-03-08T22:51:52.522513,218.1,21.76,1.05,1.07,230.0
2026-03-08T22:51:52.548468,224.7,22.47,1.05,1.07,242.0
2026-03-08T22:51:52.575267,224.3,21.88,1.06,1.08,246.0
2026-03-08T22:51:52.601708,234.3,23.48,1.04,1.06,242.0
2026-03-08T22:51:52.626236,222.0,22.2,1.06,1.08,232.0
2026-03-08T22:51:52.653175,195.8,19.58,1.04,1.06,206.0
2026-03-08T22:51:52.678213,217.7,23.16,1.05,1.07,232.0
2026-03-08T22:51:52.706298,227.9,21.83,1.05,1.07,232.0
2026-03-08T22:51:52.731169,194.6,19.46,1.04,1.06,204.0
2026-03-08T22:51:52.759244,215.9,21.8,1.06,1.08,230.0
2026-03-08T22:51:52.786094,221.2,22.03,1.04,1.06,230.0
2026-03-08T22:51:52.812549,228.7,22.87,1.06,1.08,204.0
2026-03-08T22:51:52.836663,225.3,22.3,1.05,1.07,206.0
2026-03-08T22:51:52.865467,217.6,22.51,1.04,1.07,236.0
2026-03-08T22:51:52.888869,232.1,23.21,1.05,1.07,242.0
2026-03-08T22:51:52.916402,216.8,21.63,1.04,1.07,222.0
2026-03-08T22:51:52.943837,217.7,22.53,1.06,1.08,242.0
2026-03-08T22:51:52.969731,239.9,23.99,1.05,1.07,242.0
2026-03-08T22:51:52.996234,216.1,21.61,1.05,1.07,226.0
2026-03-08T22:51:53.022513,195.5,19.95,1.06,1.08,220.0
2026-03-08T22:51:53.048895,233.0,23.2,1.04,1.07,242.0
2026-03-08T22:51:53.076203,231.3,23.13,1.06,1.08,232.0
2026-03-08T22:51:53.098880,217.0,22.37,1.04,1.06,222.0
2026-03-08T22:51:53.128077,217.0,23.23,1.05,1.08,246.0
2026-03-08T22:51:53.155268,294.1,29.41,1.04,1.07,314.0
2026-03-08T22:51:53.181364,219.4,19.6,1.05,1.07,204.0
2026-03-08T22:51:53.206330,216.2,21.01,1.05,1.07,226.0
2026-03-08T22:51:53.228566,226.5,22.65,1.04,1.06,236.0
2026-03-08T22:51:53.260787,218.3,21.83,1.06,1.08,230.0
2026-03-08T22:51:53.286676,217.0,21.95,1.04,1.07,230.0
2026-03-08T22:51:53.312703,217.5,21.6,1.05,1.07,230.0
2026-03-08T22:51:53.338457,218.6,21.86,1.05,1.07,232.0
2026-03-08T22:51:53.365960,221.9,22.62,1.04,1.06,232.0
2026-03-08T22:51:53.392751,208.6,19.37,1.06,1.08,230.0
2026-03-08T22:51:53.418852,227.5,22.75,1.04,1.06,226.0
2026-03-08T22:51:53.445443,218.7,21.92,1.05,1.07,232.0
2026-03-08T22:51:53.469521,211.4,21.04,1.05,1.07,206.0
2026-03-08T22:51:53.496266,225.2,22.52,1.05,1.07,226.0
2026-03-08T22:51:53.524626,219.5,21.95,1.05,1.07,232.0
2026-03-08T22:51:53.551263,226.1,21.07,1.05,1.07,220.0
2026-03-08T22:51:53.576023,217.5,19.83,1.06,1.08,232.0
2026-03-08T22:51:53.603260,236.5,23.65,1.04,1.06,252.0
2026-03-08T22:51:53.626205,232.5,24.17,1.04,1.07,242.0
2026-03-08T22:51:53.656095,233.0,21.46,1.05,1.07,230.0
2026-03-08T22:51:53.681340,223.0,22.3,1.05,1.07,230.0
2026-03-08T22:51:53.706142,216.1,23.21,1.05,1.08,246.0
2026-03-08T22:51:53.735396,217.7,23.12,1.04,1.06,230.0
2026-03-08T22:51:53.761790,201.7,20.17,1.05,1.07,232.0
2026-03-08T22:51:53.788356,215.7,21.57,1.04,1.07,246.0
2026-03-08T22:51:53.813076,215.0,21.61,1.04,1.07,240.0
2026-03-08T22:51:53.836878,195.7,19.54,1.05,1.07,212.0
2026-03-08T22:51:53.866252,215.5,21.55,1.04,1.07,226.0
2026-03-08T22:51:53.893326,219.4,21.78,1.06,1.08,236.0
2026-03-08T22:51:53.920227,206.0,19.53,1.04,1.06,204.0
2026-03-08T22:51:53.946335,206.7,20.67,1.05,1.07,204.0
2026-03-08T22:51:53.969757,231.4,21.88,1.05,1.07,226.0
2026-03-08T22:51:53.998731,218.4,21.79,1.04,1.07,230.0
2026-03-08T22:51:54.025636,223.1,22.31,1.05,1.07,232.0
2026-03-08T22:51:54.062974,234.7,23.47,1.04,1.06,226.0
2026-03-08T22:51:54.093835,289.2,28.64,1.05,1.08,314.0
2026-03-08T22:51:54.108510,235.8,23.55,1.05,1.07,246.0
2026-03-08T22:51:54.130969,209.9,20.99,1.05,1.07,242.0
2026-03-08T22:51:54.155978,220.6,22.3,1.05,1.07,236.0
2026-03-08T22:51:54.182694,227.0,21.94,1.04,1.06,230.0
2026-03-08T22:51:54.207774,211.1,21.11,1.06,1.08,222.0
2026-03-08T22:51:54.236684,232.7,21.93,1.04,1.07,226.0
2026-03-08T22:51:54.262570,219.5,21.74,1.05,1.07,230.0
2026-03-08T22:51:54.286449,213.0,21.3,1.05,1.07,226.0
2026-03-08T22:51:54.315692,232.7,21.94,1.05,1.07,226.0
2026-03-08T22:51:54.338485,219.2,21.96,1.05,1.07,232.0
2026-03-08T22:51:54.368981,216.6,21.66,1.04,1.06,232.0
2026-03-08T22:51:54.391687,221.8,22.18,1.06,1.08,242.0
2026-03-08T22:51:54.420849,220.0,22.6,1.04,1.07,232.0
2026-03-08T22:51:54.446137,226.0,21.78,1.04,1.07,242.0
2026-03-08T22:51:54.471687,217.5,21.75,1.05,1.07,236.0
2026-03-08T22:51:54.499291,199.0,20.6,1.04,1.06,230.0
2026-03-08T22:51:54.526259,221.2,21.65,1.06,1.08,226.0
2026-03-08T22:51:54.553185,217.2,21.72,1.04,1.06,222.0
2026-03-08T22:51:54.579776,203.5,20.49,1.05,1.07,206.0
2026-03-08T22:51:54.605992,235.0,22.05,1.05,1.07,230.0
2026-03-08T22:51:54.632176,231.9,23.19,1.04,1.06,226.0
2026-03-08T22:51:54.658372,202.1,20.21,1.05,1.07,206.0
2026-03-08T22:51:54.685476,209.9,20.0,1.04,1.06,232.0
2026-03-08T22:51:54.710241,239.9,23.54,1.05,1.08,226.0
2026-03-08T22:51:54.737067,224.1,22.41,1.04,1.07,230.0
2026-03-08T22:51:54.759908,194.7,19.48,1.05,1.07,204.0
2026-03-08T22:51:54.788894,232.1,23.14,1.05,1.08,242.0
2026-03-08T22:51:54.816184,218.7,21.87,1.05,1.07,210.0
2026-03-08T22:51:54.840492,197.1,20.41,1.06,1.08,206.0
2026-03-08T22:51:54.869789,231.2,23.3,1.04,1.07,242.0
2026-03-08T22:51:54.895289,229.1,22.91,1.05,1.07,204.0
2026-03-08T22:51:54.922393,196.7,19.67,1.05,1.07,206.0
2026-03-08T22:51:54.947119,217.9,23.33,1.05,1.07,246.0
2026-03-08T22:51:54.975275,222.1,23.81,1.05,1.08,236.0
2026-03-08T22:51:55.000384,275.9,27.59,1.04,1.07,282.0
2026-03-08T22:51:55.026471,291.1,29.31,1.06,1.09,324.0
2026-03-08T22:51:55.054137,292.7,29.24,1.04,1.07,322.0
2026-03-08T22:51:55.080420,273.3,27.33,1.05,1.08,288.0
2026-03-08T22:51:55.106439,217.1,22.7,1.05,1.07,232.0
2026-03-08T22:51:55.131776,226.8,21.89,1.04,1.07,226.0
2026-03-08T22:51:55.158689,196.6,19.66,1.05,1.07,212.0
2026-03-08T22:51:55.185211,207.1,20.71,1.04,1.06,226.0
2026-03-08T22:51:55.212381,230.3,22.36,1.05,1.07,230.0
2026-03-08T22:51:55.238673,198.8,20.41,1.05,1.07,212.0
2026-03-08T22:51:55.265311,193.9,19.39,1.04,1.06,212.0
2026-03-08T22:51:55.291525,232.3,23.06,1.05,1.08,232.0
2026-03-08T22:51:55.317543,196.6,19.54,1.04,1.06,204.0
2026-03-08T22:51:55.344306,193.7,19.37,1.06,1.08,210.0
2026-03-08T22:51:55.370778,232.5,24.11,1.04,1.06,246.0
2026-03-08T22:51:55.396376,218.4,19.64,1.05,1.07,206.0
2026-03-08T22:51:55.423664,194.8,19.48,1.05,1.07,204.0
2026-03-08T22:51:55.449460,231.3,23.12,1.04,1.07,242.0
2026-03-08T22:51:55.476345,224.6,21.84,1.05,1.07,212.0
2026-03-08T22:51:55.502417,195.0,20.35,1.04,1.06,204.0
2026-03-08T22:51:55.526270,231.2,23.12,1.05,1.08,242.0
2026-03-08T22:51:55.555365,217.6,22.78,1.05,1.07,230.0
2026-03-08T22:51:55.581917,194.3,19.49,1.04,1.06,206.0
2026-03-08T22:51:55.608129,217.1,21.71,1.05,1.07,246.0
2026-03-08T22:51:55.632932,223.0,22.34,1.04,1.07,250.0
2026-03-08T22:51:55.659804,195.1,19.52,1.06,1.08,206.0
2026-03-08T22:51:55.686246,215.5,21.55,1.04,1.07,226.0
2026-03-08T22:51:55.711818,229.8,21.84,1.05,1.07,230.0
2026-03-08T22:51:55.740292,196.2,19.66,1.05,1.07,212.0
2026-03-08T22:51:55.766593,210.2,21.02,1.04,1.07,230.0
2026-03-08T22:51:55.792387,228.4,22.84,1.05,1.07,230.0
2026-03-08T22:51:55.816208,195.6,19.65,1.04,1.06,206.0
2026-03-08T22:51:55.845512,193.4,20.65,1.05,1.07,226.0
2026-03-08T22:51:55.870723,230.3,23.03,1.04,1.07,240.0
2026-03-08T22:51:55.898382,203.4,19.75,1.05,1.07,216.0
2026-03-08T22:51:55.923859,201.6,19.46,1.05,1.07,212.0
2026-03-08T22:51:55.950753,231.4,23.14,1.04,1.07,240.0
2026-03-08T22:51:55.976268,222.5,19.61,1.06,1.08,206.0
2026-03-08T22:51:56.002115,193.7,19.38,1.04,1.06,204.0
2026-03-08T22:51:56.030289,231.6,23.16,1.05,1.07,252.0
2026-03-08T22:51:56.056245,232.1,23.21,1.05,1.08,206.0
2026-03-08T22:51:56.082619,194.0,19.39,1.04,1.06,204.0
2026-03-08T22:51:56.109666,231.9,23.13,1.05,1.08,246.0
2026-03-08T22:51:56.136043,224.1,22.41,1.04,1.07,232.0
2026-03-08T22:51:56.156960,193.6,19.72,1.06,1.08,206.0
2026-03-08T22:51:56.186474,231.4,23.67,1.04,1.07,242.0
2026-03-08T22:51:56.210485,217.6,21.76,1.05,1.07,236.0
2026-03-08T22:51:56.240924,193.8,19.37,1.05,1.07,206.0
2026-03-08T22:51:56.266012,194.1,21.51,1.04,1.07,242.0
2026-03-08T22:51:56.290381,216.8,21.68,1.06,1.08,230.0
2026-03-08T22:51:56.316399,216.8,21.68,1.04,1.07,222.0
2026-03-08T22:51:56.346099,231.6,21.6,1.05,1.07,226.0
2026-03-08T22:51:56.372960,229.7,22.03,1.05,1.07,230.0
2026-03-08T22:51:56.397395,215.6,21.56,1.05,1.07,230.0
2026-03-08T22:51:56.425275,214.6,23.35,1.05,1.08,226.0
2026-03-08T22:51:56.452223,230.1,22.42,1.04,1.06,246.0
2026-03-08T22:51:56.476553,219.1,21.91,1.06,1.08,230.0
2026-03-08T22:51:56.504271,215.8,21.66,1.04,1.07,236.0
2026-03-08T22:51:56.531588,210.8,28.57,1.05,1.08,288.0
2026-03-08T22:51:56.557165,219.2,21.92,1.05,1.07,232.0
2026-03-08T22:51:56.583502,216.0,21.6,1.04,1.07,236.0
2026-03-08T22:51:56.605933,216.6,21.1,1.06,1.08,222.0
2026-03-08T22:51:56.636233,205.8,21.94,1.04,1.06,230.0
2026-03-08T22:51:56.658370,217.6,21.76,1.05,1.07,226.0
2026-03-08T22:51:56.688328,229.6,23.1,1.05,1.08,222.0
2026-03-08T22:51:56.716349,226.9,22.07,1.05,1.07,222.0
2026-03-08T22:51:56.741235,217.4,21.74,1.05,1.07,226.0
2026-03-08T22:51:56.768969,218.4,23.11,1.04,1.07,240.0
