timestamp,current_mA,shunt_voltage_mV,bus_voltage_V,load_voltage_V,power_mW
2026-02-22T01:23:30.889567,168.4,16.84,3.23,3.25,547.0
2026-02-22T01:23:31.896241,181.6,18.4,3.22,3.24,600.0
2026-02-22T01:23:32.900275,177.1,17.6,3.22,3.24,570.0
2026-02-22T01:23:33.902412,183.1,18.31,3.23,3.25,608.0
2026-02-22T01:23:34.912967,182.0,17.98,3.22,3.24,600.0
2026-02-22T01:23:35.919108,176.5,17.65,3.23,3.25,593.0
2026-02-22T01:23:36.919975,182.5,18.14,3.23,3.25,573.0
2026-02-22T01:23:37.926928,173.1,17.45,3.22,3.24,587.0
2026-02-22T01:23:38.935687,191.7,19.17,3.23,3.25,588.0
2026-02-22T01:23:39.944866,174.8,17.44,3.23,3.25,569.0
2026-02-22T01:23:40.947564,170.5,17.05,3.23,3.25,488.0
2026-02-22T01:23:41.954332,157.6,15.93,3.23,3.25,531.0
2026-02-22T01:23:42.960317,178.1,16.92,3.24,3.25,488.0
2026-02-22T01:23:43.970862,193.9,19.39,3.22,3.24,619.0
2026-02-22T01:23:44.977118,183.4,17.99,3.22,3.24,596.0
2026-02-22T01:23:45.978753,157.2,15.72,3.24,3.25,537.0
2026-02-22T01:23:46.989035,174.7,17.79,3.23,3.25,570.0
2026-02-22T01:23:47.995533,162.2,15.7,3.24,3.25,500.0
2026-02-22T01:23:48.995179,183.7,18.37,3.23,3.25,588.0
2026-02-22T01:23:49.999532,159.4,15.22,3.23,3.25,501.0
2026-02-22T01:23:51.013151,156.6,15.66,3.24,3.26,546.0
2026-02-22T01:23:52.015187,158.2,15.6,3.24,3.25,510.0
2026-02-22T01:23:53.025151,149.4,14.97,3.24,3.25,510.0
2026-02-22T01:23:54.023454,158.6,15.86,3.24,3.25,496.0
2026-02-22T01:23:55.035495,165.4,16.43,3.24,3.25,493.0
2026-02-22T01:23:56.043942,177.6,17.76,3.23,3.25,526.0
2026-02-22T01:23:57.046427,151.0,17.28,3.23,3.25,541.0
2026-02-22T01:23:58.057036,189.6,18.93,3.22,3.24,609.0
2026-02-22T01:23:59.062681,158.5,15.85,3.22,3.24,577.0
2026-02-22T01:24:00.066559,170.1,16.04,3.23,3.25,544.0
2026-02-22T01:24:01.075668,172.6,17.26,3.23,3.25,537.0
2026-02-22T01:24:02.082442,173.6,17.87,3.23,3.25,562.0
2026-02-22T01:24:03.088190,186.7,18.59,3.23,3.25,570.0
2026-02-22T01:24:04.086613,174.7,17.47,3.22,3.24,593.0
2026-02-22T01:24:05.100987,161.3,15.05,3.24,3.25,536.0
2026-02-22T01:24:06.102579,153.2,15.32,3.24,3.25,505.0
2026-02-22T01:24:07.112346,168.9,15.09,3.24,3.25,485.0
2026-02-22T01:24:08.113209,170.0,16.27,3.24,3.25,496.0
2026-02-22T01:24:09.117673,152.3,15.23,3.24,3.25,518.0
2026-02-22T01:24:10.125293,166.3,16.98,3.24,3.25,510.0
2026-02-22T01:24:11.133697,182.8,18.28,3.22,3.24,593.0
2026-02-22T01:24:12.143262,174.7,18.28,3.23,3.25,564.0
2026-02-22T01:24:13.142354,178.3,18.85,3.22,3.24,619.0
2026-02-22T01:24:14.149689,230.9,23.09,3.2,3.22,721.0
2026-02-22T01:24:15.158777,262.4,25.11,3.2,3.22,829.0
2026-02-22T01:24:16.169451,174.7,17.47,3.23,3.25,560.0
2026-02-22T01:24:17.173788,183.9,18.93,3.23,3.25,593.0
2026-02-22T01:24:18.177090,153.9,15.81,3.24,3.25,536.0
2026-02-22T01:24:19.185820,172.4,17.24,3.22,3.24,577.0
2026-02-22T01:24:20.192390,184.7,17.75,3.23,3.25,598.0
2026-02-22T01:24:21.193502,191.2,19.12,3.23,3.25,577.0
2026-02-22T01:24:22.205144,155.1,17.23,3.23,3.25,573.0
2026-02-22T01:24:23.211636,169.0,16.6,3.23,3.25,572.0
2026-02-22T01:24:24.218978,155.5,15.55,3.24,3.25,544.0
2026-02-22T01:24:25.223361,182.1,17.81,3.23,3.25,569.0
2026-02-22T01:24:26.230216,183.4,18.34,3.22,3.24,618.0
2026-02-22T01:24:27.235085,184.2,19.32,3.23,3.25,621.0
2026-02-22T01:24:28.242316,176.4,17.63,3.22,3.24,598.0
2026-02-22T01:24:29.248620,180.7,18.07,3.23,3.25,559.0
2026-02-22T01:24:30.254754,164.7,16.64,3.24,3.25,547.0
2026-02-22T01:24:31.262229,173.8,17.38,3.22,3.24,565.0
2026-02-22T01:24:32.268447,166.3,17.86,3.23,3.25,585.0
2026-02-22T01:24:33.273437,176.5,17.65,3.23,3.25,510.0
2026-02-22T01:24:34.280756,189.5,18.55,3.23,3.25,557.0
2026-02-22T01:24:35.278035,175.5,17.65,3.23,3.25,595.0
2026-02-22T01:24:36.292701,192.3,19.23,3.22,3.24,564.0
2026-02-22T01:24:37.292629,187.9,18.87,3.22,3.24,601.0
2026-02-22T01:24:38.304273,175.0,17.5,3.23,3.25,570.0
2026-02-22T01:24:39.311897,177.1,18.99,3.22,3.24,621.0
2026-02-22T01:24:40.316759,176.0,19.28,3.23,3.25,596.0
2026-02-22T01:24:41.322455,164.4,16.44,3.24,3.25,496.0
2026-02-22T01:24:42.327633,175.7,17.58,3.23,3.25,542.0
2026-02-22T01:24:43.332701,176.8,17.68,3.22,3.24,621.0
2026-02-22T01:24:44.337519,175.6,17.58,3.23,3.25,573.0
2026-02-22T01:24:45.348846,170.5,17.13,3.23,3.25,557.0
2026-02-22T01:24:46.353854,180.8,18.08,3.23,3.25,542.0
2026-02-22T01:24:47.356882,273.8,25.13,3.19,3.22,842.0
2026-02-22T01:24:48.365761,176.7,17.67,3.23,3.25,582.0
2026-02-22T01:24:49.372626,192.3,17.23,3.23,3.25,583.0
2026-02-22T01:24:50.379873,181.1,19.17,3.23,3.25,567.0
2026-02-22T01:24:51.386502,174.6,18.37,3.22,3.24,562.0
2026-02-22T01:24:52.389308,187.5,19.18,3.22,3.24,573.0
2026-02-22T01:24:53.394115,176.1,17.61,3.22,3.24,570.0
2026-02-22T01:24:54.403538,177.2,15.13,3.24,3.25,490.0
2026-02-22T01:24:55.409847,182.0,18.2,3.23,3.25,593.0
2026-02-22T01:24:56.417370,176.9,17.2,3.24,3.25,513.0
2026-02-22T01:24:57.423301,188.5,17.72,3.23,3.25,511.0
2026-02-22T01:24:58.429625,174.6,17.46,3.23,3.25,565.0
2026-02-22T01:24:59.435352,172.3,16.49,3.24,3.25,539.0
2026-02-22T01:25:00.437516,177.8,17.78,3.23,3.25,580.0
2026-02-22T01:25:01.448094,173.4,18.75,3.22,3.24,569.0
2026-02-22T01:25:02.451075,183.3,19.11,3.22,3.24,585.0
2026-02-22T01:25:03.457669,163.9,16.39,3.23,3.25,513.0
2026-02-22T01:25:04.461809,158.8,15.09,3.24,3.25,534.0
2026-02-22T01:25:05.467705,169.0,16.9,3.23,3.25,534.0
2026-02-22T01:25:06.477046,155.9,16.28,3.23,3.25,532.0
2026-02-22T01:25:07.481876,153.1,15.31,3.24,3.25,495.0
2026-02-22T01:25:08.483116,150.8,15.04,3.23,3.25,564.0
2026-02-22T01:25:09.490688,167.7,17.42,3.23,3.25,555.0
2026-02-22T01:25:10.495221,174.9,17.49,3.23,3.25,588.0
2026-02-22T01:25:11.501690,171.9,17.46,3.23,3.25,495.0
2026-02-22T01:25:12.514886,177.6,17.76,3.23,3.25,600.0
2026-02-22T01:25:13.517307,174.7,17.39,3.22,3.24,523.0
